latitude,longitude,month,rainfall_mm,humidity_pct,temperature_c,wind_speed_kmh,elevation_m,slope_degree,soil_type,river_proximity_km,ndvi,risk_label
7.1,80.1,2024-03,71.2,93.6,28.3,16.3,75.3,10.7,loam,2.22,0.61,Warning
7.125,79.875,2024-06,290.4,93.5,27.0,21.9,3.0,2.0,clay,15.0,0.64,Warning
7.125,79.85,2023-01,106.2,91.2,25.1,18.5,6.1,0.5,clay,15.0,0.53,Warning
7.025,79.95,2024-05,701.6,97.3,27.3,16.6,14.2,1.5,clay,2.99,0.62,Flood
7.1,80.225,2025-05,305.5,98.3,25.9,14.4,125.1,18.9,loam,2.77,0.82,Landslide
7.1,80.25,2024-02,22.0,92.3,27.0,15.8,182.6,19.8,loam,4.0,0.61,No Risk
6.925,80.325,2024-02,61.8,92.0,25.2,10.8,210.0,18.2,sandy,15.0,0.68,Warning
7.125,79.85,2024-12,112.9,95.0,26.2,15.2,6.1,0.5,clay,15.0,0.59,Warning
6.9,80.225,2024-02,39.6,96.2,27.2,12.7,111.9,8.1,sandy,15.0,0.67,No Risk
6.975,79.875,2025-04,164.1,95.3,27.4,14.0,28.7,5.1,sandy,3.92,0.6,Warning
7.05,80.0,2024-05,637.4,97.3,27.4,16.3,74.6,7.6,clay,2.22,0.66,Warning
7.025,80.275,2023-05,254.7,94.5,26.1,12.0,190.6,30.0,sandy,11.77,0.79,Landslide
6.975,79.9,2025-02,47.3,92.0,27.4,15.4,18.4,0.3,clay,2.77,0.38,Warning
7.05,80.025,2023-03,183.6,97.2,26.5,11.5,87.5,19.3,clay,0.56,0.67,Landslide
6.925,80.375,2023-02,146.4,94.6,25.0,9.6,164.7,30.7,loam,15.0,0.76,Landslide
6.975,80.075,2024-06,391.5,96.7,26.4,17.0,57.2,4.9,clay,10.32,0.63,Warning
7.0,79.975,2024-04,232.2,98.6,28.0,12.9,9.0,0.5,clay,1.67,0.57,Flood
6.975,80.075,2024-04,222.8,98.2,28.0,12.4,57.2,4.9,clay,10.32,0.69,Warning
7.075,80.025,2023-02,120.8,95.4,25.9,13.2,86.0,16.6,loam,2.83,0.72,Landslide
7.1,79.875,2023-10,431.7,96.5,25.6,14.7,24.4,3.5,clay,14.57,0.58,Warning
7.125,80.05,2023-11,582.5,99.2,25.3,10.2,50.3,6.3,loam,4.33,0.66,Warning
7.15,80.0,2023-12,396.8,97.1,25.8,14.6,84.9,11.8,sandy,9.55,0.7,Warning
7.075,80.3,2024-02,25.3,94.3,26.7,14.1,99.1,6.7,loam,9.88,0.62,No Risk
6.925,79.875,2024-06,354.8,93.6,27.1,21.0,16.7,1.3,loam,0.78,0.55,Flood
6.975,80.025,2024-08,284.7,96.4,26.1,16.3,70.2,12.1,sandy,6.33,0.66,Warning
6.925,80.2,2024-10,570.2,96.0,25.5,12.8,95.2,12.3,loam,15.0,0.77,Warning
6.9,80.35,2024-09,412.8,96.1,24.4,12.3,121.1,24.6,loam,15.0,0.77,Landslide
7.05,80.175,2024-11,508.6,98.5,24.8,12.8,121.1,17.9,sandy,6.21,0.8,Landslide
6.9,79.875,2023-07,266.4,93.0,26.9,20.7,17.2,0.3,clay,2.29,0.57,Flood
6.9,79.9,2024-08,334.0,92.8,26.8,19.1,18.9,1.4,clay,4.0,0.62,Warning
7.125,80.1,2023-05,234.7,96.0,26.7,14.7,39.1,1.8,loam,1.24,0.67,Flood
7.0,80.125,2025-04,282.7,98.3,25.9,12.8,32.7,2.6,clay,12.17,0.58,Warning
7.075,80.15,2023-07,301.7,96.6,25.9,16.4,81.5,10.9,loam,6.21,0.67,Warning
6.975,80.0,2024-02,32.3,93.4,27.8,15.4,74.9,18.6,loam,5.12,0.54,No Risk
7.15,79.875,2023-05,259.2,95.7,27.4,18.0,5.4,2.0,loam,15.0,0.5,Warning
6.95,80.025,2024-02,37.7,96.2,27.3,13.0,88.4,10.8,loam,8.69,0.58,No Risk
7.1,80.15,2024-05,773.7,97.2,26.8,15.6,109.5,13.6,sandy,4.96,0.75,Warning
7.125,80.025,2023-07,241.7,95.9,26.3,17.2,86.7,12.3,loam,5.71,0.76,Warning
7.025,80.0,2025-04,226.5,97.7,26.9,12.3,75.1,17.7,clay,1.24,0.62,Landslide
7.1,80.1,2024-10,393.0,97.0,25.5,13.8,75.3,10.7,loam,2.22,0.72,Warning
7.0,79.85,2023-09,545.4,95.2,26.1,19.9,13.7,1.6,loam,7.85,0.54,Warning
7.0,80.15,2024-02,42.6,94.1,27.5,14.2,147.0,20.3,sandy,12.41,0.62,No Risk
7.0,79.9,2025-02,47.3,92.0,27.4,15.4,22.7,1.5,clay,4.0,0.48,Warning
7.1,79.975,2023-08,113.9,95.8,26.7,17.7,4.1,2.0,clay,7.47,0.56,Warning
7.025,80.125,2024-10,476.9,96.7,25.6,13.5,60.4,12.0,clay,9.71,0.64,Warning
6.95,80.375,2024-12,151.0,97.7,22.9,10.6,212.6,38.0,loam,15.0,0.83,Landslide
6.9,80.05,2023-04,197.0,98.1,26.5,11.0,22.1,5.5,clay,14.89,0.69,Warning
6.95,80.125,2023-10,624.0,97.0,25.1,13.2,28.9,5.4,clay,15.0,0.64,Warning
7.1,80.3,2024-02,26.6,91.9,26.3,16.1,227.7,27.9,loam,8.0,0.63,No Risk
7.025,80.1,2023-11,597.3,98.5,25.2,10.2,79.7,8.2,loam,8.25,0.75,Warning
6.975,79.9,2024-11,382.9,96.9,25.7,15.2,18.4,0.3,clay,2.77,0.55,Flood
7.0,80.075,2023-12,447.4,98.2,25.7,12.8,52.6,1.6,sandy,8.25,0.65,Warning
7.1,80.225,2025-02,33.3,96.7,26.1,14.2,125.1,18.9,loam,2.77,0.63,No Risk
6.95,79.9,2023-09,554.6,95.0,26.0,19.3,20.5,4.8,loam,0.0,0.6,Flood
7.075,79.85,2024-02,41.8,91.4,27.7,18.1,25.8,2.4,loam,13.79,0.46,No Risk
6.95,80.125,2025-01,332.0,99.1,24.8,11.3,28.9,5.4,clay,15.0,0.63,Warning
7.1,80.0,2023-10,616.8,98.4,25.4,12.6,72.7,8.6,loam,5.98,0.7,Warning
6.975,79.975,2023-02,85.4,96.6,25.6,13.3,17.0,0.8,loam,3.24,0.57,Warning
7.1,80.175,2025-02,41.9,95.8,26.1,14.6,146.2,35.3,loam,2.78,0.65,No Risk
6.975,80.1,2024-04,197.2,96.8,27.9,12.7,59.2,7.7,sandy,12.17,0.7,Warning
7.125,80.1,2023-07,266.5,96.4,25.9,17.3,39.1,1.8,loam,1.24,0.61,Flood
6.9,80.05,2025-05,319.7,98.6,26.5,16.0,22.1,5.5,clay,14.89,0.63,Warning
7.05,80.275,2024-02,25.0,94.3,26.7,14.3,201.8,19.8,loam,10.01,0.52,No Risk
7.025,80.325,2023-04,195.6,96.2,25.8,10.7,167.2,17.8,sandy,15.0,0.82,Landslide
6.975,79.925,2025-02,47.3,92.0,27.4,15.4,14.6,0.6,clay,0.78,0.44,Warning
6.975,79.9,2023-05,244.3,95.8,27.3,17.3,18.4,0.3,clay,2.77,0.57,Flood
7.05,80.2,2023-01,136.7,92.1,23.3,14.8,99.8,17.4,sandy,5.55,0.77,Landslide
6.975,79.85,2023-04,168.5,98.0,27.1,13.9,9.5,0.5,clay,6.21,0.54,Warning
6.95,80.325,2023-02,135.7,95.6,24.6,10.9,174.0,30.3,sandy,15.0,0.78,Landslide
7.125,80.25,2025-04,269.4,97.9,24.8,12.7,183.4,27.4,sandy,2.29,0.84,Landslide
7.075,80.25,2024-02,26.0,94.5,27.5,14.4,117.6,18.7,sandy,6.21,0.52,No Risk
7.125,80.3,2024-08,377.5,94.0,25.5,16.5,121.9,24.6,sandy,5.9,0.8,Landslide
7.05,80.175,2023-04,160.9,96.7,26.6,11.7,121.1,17.9,sandy,6.21,0.83,Landslide
6.9,80.025,2024-10,468.1,97.6,25.6,13.8,77.1,15.8,sandy,13.24,0.74,Landslide
7.15,79.925,2023-03,160.5,95.9,26.6,12.5,12.6,0.5,clay,15.0,0.53,Warning
7.05,80.0,2024-02,26.3,92.4,28.0,16.2,74.6,7.6,clay,2.22,0.57,No Risk
6.925,80.025,2023-06,360.3,98.4,25.9,15.7,52.5,3.1,clay,11.02,0.67,Warning
7.05,80.225,2025-03,205.9,97.8,25.9,11.6,90.0,17.9,sandy,6.21,0.74,Landslide
7.1,80.225,2024-10,474.7,96.6,25.3,13.0,125.1,18.9,loam,2.77,0.81,Landslide
6.975,80.375,2025-05,330.0,99.0,21.4,11.6,153.1,24.6,sandy,15.0,0.81,Landslide
6.9,79.95,2023-02,112.9,97.7,25.5,12.9,23.8,4.0,clay,7.85,0.61,Warning
7.125,80.025,2024-10,384.5,97.3,25.7,13.5,86.7,12.3,loam,5.71,0.75,Warning
6.925,80.05,2024-02,38.8,96.0,27.3,13.1,82.3,7.8,loam,12.47,0.56,No Risk
6.9,79.875,2023-10,567.0,96.5,25.6,14.7,17.2,0.3,clay,2.29,0.55,Flood
6.9,79.85,2023-06,379.3,94.7,27.1,19.5,8.8,0.6,clay,3.14,0.57,Flood
7.1,80.05,2023-07,278.9,96.1,26.3,16.8,41.6,6.9,loam,2.22,0.61,Flood
7.05,80.275,2023-04,188.3,96.8,26.0,11.5,201.8,19.8,loam,10.01,0.8,Landslide
6.925,80.2,2024-08,402.8,95.4,25.8,14.8,95.2,12.3,loam,15.0,0.78,Warning
7.0,79.875,2023-10,504.7,96.8,25.6,15.1,36.2,4.8,loam,6.21,0.6,Warning
7.125,80.3,2025-02,42.4,96.9,25.9,13.4,121.9,24.6,sandy,5.9,0.68,No Risk
7.025,80.3,2024-12,150.5,98.2,25.0,10.9,203.1,17.9,loam,13.87,0.81,Landslide
7.025,80.125,2023-09,584.4,96.6,25.1,17.0,60.4,12.0,clay,9.71,0.69,Warning
7.025,79.975,2024-06,351.1,95.9,26.7,18.1,18.0,0.9,loam,1.76,0.62,Flood
7.025,79.975,2023-01,103.5,91.7,25.3,15.4,18.0,0.9,loam,1.76,0.56,Flood
7.1,80.275,2025-02,60.2,97.2,26.5,12.7,138.0,32.2,loam,6.0,0.66,Landslide
6.95,80.125,2023-11,568.2,98.5,25.1,10.6,28.9,5.4,clay,15.0,0.62,Warning
6.95,80.225,2024-11,482.2,98.3,25.0,12.6,67.0,14.3,loam,15.0,0.67,Warning
6.95,80.25,2024-02,43.0,94.4,25.9,12.3,182.1,27.5,sandy,15.0,0.67,No Risk
7.025,80.375,2024-02,50.0,93.8,25.4,11.1,119.5,13.0,loam,15.0,0.66,Warning
7.15,79.9,2025-02,33.9,91.5,27.4,18.0,7.8,0.8,clay,15.0,0.43,No Risk
6.95,80.25,2024-10,612.3,95.4,24.6,11.8,182.1,27.5,sandy,15.0,0.85,Landslide
7.1,80.1,2023-08,91.1,95.5,26.4,17.9,75.3,10.7,loam,2.22,0.66,Warning
7.0,80.0,2024-02,32.2,93.4,27.8,15.5,74.6,6.2,clay,2.48,0.54,No Risk
6.975,80.325,2023-08,159.9,93.8,25.0,14.5,173.5,36.6,sandy,15.0,0.8,Landslide
6.95,79.925,2025-03,127.9,94.9,27.3,11.6,29.7,6.4,clay,2.77,0.6,Flood
7.075,80.05,2024-11,472.4,99.1,25.3,13.2,38.7,7.9,clay,0.55,0.65,Flood
7.075,79.875,2024-02,42.2,91.4,27.7,17.8,9.5,1.1,clay,12.18,0.47,No Risk
7.05,80.175,2023-02,99.6,96.4,25.3,12.1,121.1,17.9,sandy,6.21,0.8,Landslide
7.125,80.375,2024-09,284.9,95.2,24.8,16.5,175.1,24.7,sandy,11.88,0.83,Landslide
6.9,80.05,2023-01,146.5,93.9,24.8,13.6,22.1,5.5,clay,14.89,0.56,Warning
7.075,80.125,2024-02,26.8,91.4,27.7,16.3,86.3,10.8,sandy,5.27,0.54,No Risk
6.95,79.9,2024-06,360.4,93.6,27.2,21.2,20.5,4.8,loam,0.0,0.6,Flood
7.125,80.2,2024-09,290.9,96.8,25.6,16.7,92.0,7.0,sandy,2.78,0.73,Warning
7.025,80.2,2023-01,167.6,94.4,23.6,13.1,123.8,29.9,sandy,8.32,0.82,Landslide
7.125,80.3,2025-01,299.1,97.5,24.7,13.1,121.9,24.6,sandy,5.9,0.8,Landslide
7.075,79.975,2024-10,395.3,97.3,25.9,14.3,18.3,2.2,loam,5.71,0.59,Warning
6.9,79.95,2023-10,657.4,98.0,25.4,12.9,23.8,4.0,clay,7.85,0.6,Warning
7.075,80.05,2024-12,175.0,98.0,25.7,12.6,38.7,7.9,clay,0.55,0.64,Flood
7.125,80.25,2024-12,158.0,97.3,24.3,11.9,183.4,27.4,sandy,2.29,0.8,Landslide
6.95,79.85,2024-09,310.4,92.9,27.1,20.0,17.7,1.4,clay,4.0,0.58,Warning
6.975,79.9,2023-05,233.6,95.9,27.3,17.4,18.4,0.3,clay,2.77,0.57,Flood
7.05,79.9,2024-02,42.9,91.1,27.7,17.7,18.4,1.2,clay,8.45,0.42,No Risk
7.125,79.85,2023-09,519.6,94.7,26.0,20.5,6.1,0.5,clay,15.0,0.54,Warning
6.925,80.15,2024-02,39.2,96.4,27.1,12.7,109.4,14.2,sandy,15.0,0.57,No Risk
7.0,80.3,2024-01,236.9,96.2,25.3,9.9,223.5,30.2,loam,15.0,0.78,Landslide
7.05,80.325,2024-02,25.5,94.4,26.8,14.1,217.1,18.9,sandy,13.79,0.66,No Risk
6.975,79.975,2024-07,361.8,96.3,26.8,16.6,17.0,0.8,loam,3.24,0.59,Flood
7.1,80.1,2025-02,35.9,95.1,26.5,15.8,75.3,10.7,loam,2.22,0.55,No Risk
6.975,79.925,2023-05,245.8,95.9,27.3,17.4,14.6,0.6,clay,0.78,0.56,Flood
7.025,79.975,2023-11,479.3,99.6,25.4,10.2,18.0,0.9,loam,1.76,0.61,Flood
7.05,80.0,2024-02,25.8,92.3,28.0,16.3,74.6,7.6,clay,2.22,0.57,No Risk
6.975,80.0,2024-02,31.8,93.4,27.8,15.4,74.9,18.6,loam,5.12,0.54,No Risk
7.125,79.95,2024-01,163.8,94.8,26.1,14.7,22.8,6.1,loam,11.39,0.6,Warning
7.15,79.95,2023-11,513.5,99.6,25.4,10.1,35.5,5.1,loam,13.55,0.61,Warning
7.0,80.05,2024-02,36.2,93.7,27.7,15.0,33.9,6.9,sandy,6.47,0.51,Warning
6.925,80.075,2024-08,340.6,97.0,26.0,16.4,23.4,3.6,clay,14.15,0.65,Warning
6.95,80.15,2024-11,507.2,98.4,25.0,13.8,110.9,14.4,sandy,15.0,0.77,Warning
7.1,79.85,2024-07,257.9,93.1,27.1,20.2,19.7,1.6,clay,15.0,0.59,Warning
7.1,79.85,2024-11,398.3,97.3,25.6,16.0,19.7,1.6,clay,15.0,0.62,Warning
7.075,79.975,2023-11,509.4,99.5,25.4,9.8,18.3,2.2,loam,5.71,0.59,Warning
6.975,79.925,2024-04,163.5,96.4,28.2,14.6,14.6,0.6,clay,0.78,0.58,Flood
6.9,80.15,2024-05,766.7,97.3,26.7,16.0,132.2,24.6,loam,15.0,0.82,Landslide
6.975,80.025,2023-09,562.6,97.2,25.3,16.8,70.2,12.1,sandy,6.33,0.7,Warning
7.125,80.15,2025-02,42.0,96.0,26.2,14.5,153.9,18.9,loam,2.99,0.7,No Risk
6.9,79.875,2025-03,124.6,94.8,27.3,11.6,17.2,0.3,clay,2.29,0.58,Flood
6.925,79.85,2023-01,85.9,91.1,25.1,17.3,24.7,3.2,clay,2.29,0.6,Warning
6.9,80.1,2024-01,190.0,97.1,25.6,10.3,75.8,7.3,loam,15.0,0.71,Warning
7.125,79.9,2023-12,312.3,95.5,26.0,16.8,29.0,5.3,clay,15.0,0.57,Warning
6.95,79.85,2023-01,85.9,91.1,25.2,17.3,17.7,1.4,clay,4.0,0.56,Warning
7.05,80.35,2025-01,330.3,98.9,24.5,9.7,132.8,27.5,sandy,15.0,0.81,Landslide
7.025,80.225,2024-08,391.2,95.2,25.8,15.0,137.7,19.0,sandy,8.78,0.78,Landslide
7.05,80.1,2025-02,51.4,95.6,26.4,15.1,43.6,5.2,clay,5.98,0.5,Warning
7.0,80.125,2023-08,141.7,95.8,26.3,17.0,32.7,2.6,clay,12.17,0.53,Warning
7.15,79.925,2025-03,163.7,99.0,26.5,12.5,12.6,0.5,clay,15.0,0.57,Warning
7.1,79.95,2024-09,309.9,96.3,26.6,18.2,26.6,4.4,sandy,9.55,0.59,Warning
7.1,80.275,2024-02,25.1,94.5,27.5,14.1,138.0,32.2,loam,6.0,0.59,No Risk
6.95,79.925,2025-01,284.7,94.8,25.6,14.0,29.7,6.4,clay,2.77,0.61,Flood
6.9,79.875,2025-04,178.2,95.1,27.4,13.4,17.2,0.3,clay,2.29,0.61,Flood
7.0,79.875,2024-01,121.8,93.6,26.0,15.0,36.2,4.8,loam,6.21,0.61,Warning
6.975,80.25,2024-04,203.0,96.8,27.5,11.1,209.1,35.5,loam,14.94,0.83,Landslide
6.9,80.3,2023-02,135.7,95.6,24.0,10.9,186.2,18.2,sandy,15.0,0.8,Landslide
7.125,80.375,2025-02,27.7,96.5,25.3,13.1,175.1,24.7,sandy,11.88,0.64,No Risk
7.0,79.925,2023-06,364.1,94.9,27.0,20.0,3.0,2.2,clay,2.29,0.54,Flood
6.975,79.95,2023-08,139.4,95.8,26.7,17.5,19.8,1.1,clay,2.29,0.54,Flood
7.05,79.9,2024-03,78.7,94.8,28.0,16.3,18.4,1.2,clay,8.45,0.54,Warning
7.125,80.075,2025-02,36.3,95.2,26.6,15.6,72.3,12.6,loam,2.83,0.46,No Risk
7.1,80.25,2024-06,323.3,95.3,25.7,17.9,182.6,19.8,loam,4.0,0.8,Landslide
6.9,80.15,2024-02,39.2,96.3,27.2,12.7,132.2,24.6,loam,15.0,0.7,No Risk
7.05,80.2,2025-02,33.5,96.5,24.9,14.0,99.8,17.4,sandy,5.55,0.58,No Risk
7.0,79.975,2023-10,619.2,98.5,25.4,12.8,9.0,0.5,clay,1.67,0.55,Flood
6.975,79.975,2025-01,335.0,97.1,25.4,13.0,17.0,0.8,loam,3.24,0.6,Flood
6.925,79.875,2023-05,238.3,94.7,27.3,17.0,16.7,1.3,loam,0.78,0.61,Flood
7.05,80.15,2024-01,188.3,94.5,25.9,13.1,133.4,17.5,loam,7.85,0.8,Landslide
6.925,79.85,2025-05,274.2,94.1,27.7,18.1,24.7,3.2,clay,2.29,0.6,Flood
7.025,79.9,2024-07,302.3,93.5,27.1,19.5,21.7,7.3,loam,6.0,0.64,Warning
6.95,80.375,2023-03,215.5,94.8,23.2,9.2,212.6,38.0,loam,15.0,0.8,Landslide
6.925,80.1,2024-02,39.4,96.5,27.1,12.8,54.2,8.0,loam,15.0,0.53,No Risk
7.0,79.975,2024-04,222.1,98.7,28.0,12.8,9.0,0.5,clay,1.67,0.57,Flood
7.125,80.075,2025-05,270.7,98.5,26.3,16.9,72.3,12.6,loam,2.83,0.69,Warning
7.125,80.15,2023-01,104.2,91.3,24.6,15.9,153.9,18.9,loam,2.99,0.8,Landslide
7.125,80.275,2023-04,145.4,96.2,26.5,12.4,199.1,34.9,sandy,4.23,0.78,Landslide
7.025,79.975,2024-07,360.9,96.3,26.8,16.7,18.0,0.9,loam,1.76,0.58,Flood
7.025,79.85,2024-02,43.1,91.8,27.7,17.7,24.8,3.0,clay,10.01,0.49,No Risk
6.925,79.95,2023-07,292.2,95.6,26.5,17.5,7.2,0.3,clay,6.21,0.57,Warning
7.125,80.275,2024-08,377.5,94.0,25.5,16.5,199.1,34.9,sandy,4.23,0.76,Landslide
6.95,80.375,2024-10,542.0,96.0,23.2,11.4,212.6,38.0,loam,15.0,0.84,Landslide
7.025,80.375,2024-08,387.9,95.2,24.6,14.5,119.5,13.0,loam,15.0,0.76,Warning
7.125,80.3,2023-06,280.0,94.3,25.7,15.4,121.9,24.6,sandy,5.9,0.79,Landslide
7.05,80.25,2023-09,619.5,96.1,25.3,16.9,124.2,29.2,loam,7.85,0.8,Landslide
7.1,80.25,2023-02,99.4,96.0,25.0,13.0,182.6,19.8,loam,4.0,0.76,Landslide
7.125,80.225,2024-02,22.5,92.4,26.2,15.8,101.5,18.6,clay,0.78,0.63,No Risk
7.05,80.125,2024-06,393.4,96.6,26.1,17.0,34.8,4.8,clay,7.47,0.63,Warning
7.125,80.025,2025-03,180.6,98.3,26.4,12.7,86.7,12.3,loam,5.71,0.72,Warning
7.025,80.175,2024-01,189.7,96.6,25.6,11.1,132.6,16.4,loam,8.78,0.8,Landslide
7.0,80.075,2024-08,284.7,96.4,26.1,16.3,52.6,1.6,sandy,8.25,0.66,Warning
7.1,80.125,2025-03,178.8,97.8,26.2,12.1,71.0,11.4,loam,2.78,0.73,Warning
7.025,80.075,2024-10,437.2,97.4,25.8,13.6,77.9,17.8,loam,6.71,0.66,Landslide
7.125,80.35,2023-06,240.5,94.6,25.0,15.3,158.1,30.1,loam,9.82,0.82,Landslide
6.9,79.95,2024-10,460.2,97.1,25.9,14.4,23.8,4.0,clay,7.85,0.62,Warning
7.1,80.05,2023-10,617.2,98.2,25.5,12.7,41.6,6.9,loam,2.22,0.6,Flood
7.075,80.2,2024-09,313.3,97.0,25.6,15.7,99.7,13.8,loam,2.77,0.76,Warning
6.975,80.075,2023-06,329.7,97.9,26.2,15.7,57.2,4.9,clay,10.32,0.64,Warning
6.95,79.875,2024-12,130.8,94.2,26.7,13.7,39.8,2.5,loam,2.78,0.6,Flood
7.0,80.375,2024-05,749.0,97.4,26.6,13.5,175.5,36.1,sandy,15.0,0.79,Landslide
7.075,80.175,2023-12,416.7,97.6,24.4,12.9,88.0,17.9,loam,3.92,0.72,Landslide
7.075,79.975,2025-03,186.2,98.9,26.7,11.8,18.3,2.2,loam,5.71,0.54,Warning
7.1,79.85,2023-12,312.3,95.5,26.0,16.8,19.7,1.6,clay,15.0,0.59,Warning
7.1,80.05,2024-04,222.5,98.3,28.1,12.5,41.6,6.9,loam,2.22,0.62,Flood
7.05,80.2,2025-04,299.2,98.3,24.4,12.3,99.8,17.4,sandy,5.55,0.71,Landslide
6.95,79.875,2025-03,124.6,94.8,27.3,11.6,39.8,2.5,loam,2.78,0.63,Flood
6.9,79.875,2024-05,655.8,95.0,27.8,20.0,17.2,0.3,clay,2.29,0.57,Flood
6.95,79.9,2023-12,414.9,96.3,25.9,14.7,20.5,4.8,loam,0.0,0.63,Flood
6.9,80.075,2024-02,38.8,96.1,27.3,13.0,48.0,3.8,clay,15.0,0.48,No Risk
7.125,80.275,2023-07,308.0,93.5,25.6,16.1,199.1,34.9,sandy,4.23,0.85,Landslide
6.975,79.875,2024-02,42.9,91.7,27.6,17.6,28.7,5.1,sandy,3.92,0.43,No Risk
7.0,79.925,2025-05,283.2,94.2,27.8,19.2,3.0,2.2,clay,2.29,0.56,Flood
7.075,79.9,2023-07,205.5,92.5,26.9,21.4,28.5,5.2,clay,10.66,0.58,Warning
7.075,80.025,2023-05,233.2,96.7,26.8,14.2,86.0,16.6,loam,2.83,0.69,Landslide
7.025,79.95,2024-08,294.4,95.9,26.4,16.6,14.2,1.5,clay,2.99,0.57,Flood
6.925,80.375,2023-06,401.0,95.7,25.8,11.3,164.7,30.7,loam,15.0,0.8,Landslide
7.025,80.0,2023-11,479.3,99.6,25.4,10.2,75.1,17.7,clay,1.24,0.68,Landslide
7.0,80.075,2023-02,110.2,97.1,25.6,13.2,52.6,1.6,sandy,8.25,0.65,Warning
7.075,80.05,2024-10,405.0,97.4,25.8,13.4,38.7,7.9,clay,0.55,0.57,Flood
7.15,79.975,2024-08,268.0,95.6,26.4,17.3,28.4,6.7,clay,11.39,0.61,Warning
7.075,80.175,2024-04,194.2,96.6,26.9,12.5,88.0,17.9,loam,3.92,0.72,Landslide
6.975,80.075,2024-02,36.1,93.6,27.7,15.1,57.2,4.9,clay,10.32,0.53,No Risk
7.15,79.9,2025-02,34.5,91.9,27.3,17.8,7.8,0.8,clay,15.0,0.43,No Risk
7.125,79.9,2024-02,26.5,90.6,27.7,18.3,29.0,5.3,clay,15.0,0.39,No Risk
6.925,80.225,2023-05,254.9,95.5,26.4,12.5,132.0,36.4,loam,15.0,0.82,Landslide
7.05,80.3,2024-02,25.4,94.4,26.7,14.2,128.7,31.4,loam,11.8,0.63,No Risk
6.925,79.95,2024-05,761.3,97.1,27.2,16.4,7.2,0.3,clay,6.21,0.56,Warning
6.9,80.05,2024-06,391.0,97.2,26.3,17.3,22.1,5.5,clay,14.89,0.56,Warning
6.975,79.95,2023-05,235.5,96.8,26.9,14.6,19.8,1.1,clay,2.29,0.65,Flood
7.025,80.025,2025-03,198.0,98.2,26.4,11.3,69.5,11.7,loam,2.83,0.64,Warning
7.075,80.275,2024-06,405.7,95.6,25.6,16.6,201.6,18.5,loam,7.89,0.8,Landslide
7.075,79.9,2024-09,294.4,92.8,27.0,20.8,28.5,5.2,clay,10.66,0.62,Warning
7.1,80.225,2025-03,205.9,97.8,25.9,11.6,125.1,18.9,loam,2.77,0.77,Landslide
6.975,79.85,2024-02,43.3,91.8,27.7,17.5,9.5,0.5,clay,6.21,0.38,No Risk
6.925,79.9,2024-09,310.4,92.9,27.0,20.0,11.6,0.4,clay,2.78,0.58,Flood
7.075,79.925,2024-02,42.2,91.1,27.7,17.7,12.8,1.0,loam,9.19,0.4,No Risk
6.975,79.95,2024-07,361.1,96.3,26.8,16.6,19.8,1.1,clay,2.29,0.55,Flood
7.125,80.05,2024-12,154.0,97.9,25.6,12.9,50.3,6.3,loam,4.33,0.66,Warning
7.15,80.025,2024-06,363.0,96.6,26.4,17.9,44.0,2.2,loam,8.25,0.65,Warning
7.0,79.975,2023-01,106.2,91.5,25.2,15.0,9.0,0.5,clay,1.67,0.54,Flood
7.05,80.15,2023-03,178.2,96.9,26.2,11.6,133.4,17.5,loam,7.85,0.8,Landslide
7.075,80.125,2025-01,281.8,97.5,25.1,14.9,86.3,10.8,sandy,5.27,0.7,Warning
7.125,80.125,2025-02,36.6,95.0,26.7,15.6,79.8,17.8,sandy,1.76,0.56,No Risk
7.0,79.975,2025-03,190.7,98.4,26.6,10.9,9.0,0.5,clay,1.67,0.61,Flood
7.025,79.975,2024-10,443.9,97.4,25.9,14.2,18.0,0.9,loam,1.76,0.59,Flood
6.95,80.0,2023-11,541.1,99.5,25.3,10.6,15.8,1.9,clay,7.11,0.58,Warning
7.125,80.05,2024-04,210.0,98.4,28.1,12.8,50.3,6.3,loam,4.33,0.67,Warning
6.975,79.9,2025-05,278.6,94.1,27.8,19.2,18.4,0.3,clay,2.77,0.61,Flood
7.125,79.9,2025-02,34.2,91.6,27.3,17.9,29.0,5.3,clay,15.0,0.4,No Risk
6.9,80.175,2025-04,304.4,98.1,25.9,11.1,105.0,17.4,loam,15.0,0.76,Landslide
6.9,80.175,2023-08,160.0,95.5,26.2,15.7,105.0,17.4,loam,15.0,0.75,Landslide
6.9,80.275,2024-02,42.5,94.3,26.7,12.1,132.8,33.3,sandy,15.0,0.59,No Risk
7.15,79.9,2025-02,34.1,91.5,27.2,17.8,7.8,0.8,clay,15.0,0.43,No Risk
6.95,80.15,2023-10,624.0,97.0,25.1,13.2,110.9,14.4,sandy,15.0,0.75,Warning
7.075,80.325,2024-02,27.7,94.5,25.7,13.0,99.7,18.4,sandy,11.88,0.53,No Risk
7.075,80.1,2025-05,307.2,98.5,26.2,15.7,32.2,3.5,clay,3.55,0.64,Warning
6.9,80.125,2024-02,39.3,96.3,27.1,12.9,76.5,15.5,sandy,15.0,0.62,No Risk
6.95,79.9,2024-08,328.0,92.6,26.9,19.2,20.5,4.8,loam,0.0,0.62,Flood
7.05,79.925,2023-11,473.5,97.8,25.5,11.8,35.5,6.6,clay,6.77,0.61,Warning
7.05,80.125,2023-12,434.2,97.2,25.5,13.6,34.8,4.8,clay,7.47,0.56,Warning
